,tot_credit_debt,avg_card_debt,credit_age,credit_good_age,card_age,non_mtg_acc_past_due_12_months_num,non_mtg_acc_past_due_6_months_num,mortgages_past_due_6_months_num,credit_past_due_amount,inq_12_month_num,card_inq_24_month_num,card_open_36_month_num,auto_open_ 36_month_num,uti_card,uti_50plus_pct,uti_max_credit_line,uti_card_50plus_pct,ind_acc_XYZ,rep_income,States,Default_ind
4253,84728.0,13419.78,228.0,138.0,221.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3925499356422744,0.4567241479098727,0.4245551797496925,0.3547635393161259,0.0,75000.0,6,0.0
4254,95856.9,10536.77,398.0,236.0,367.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3800016353235454,0.3296791943799845,0.3650970778226281,0.305880113098466,0.0,52000.0,2,0.0
4256,94712.19,13852.77,270.0,111.0,265.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.4337403856521965,0.472145728928155,0.4122631036614771,0.4929459893432639,0.0,78000.0,5,0.0
4257,98423.15,13888.36,368.0,190.0,287.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5804251857759345,0.4862863583510355,0.5734691048901546,0.5800720704898449,0.0,76000.0,2,0.0
4258,118532.93,17054.31,174.0,110.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3413147513884466,0.4464968632940801,0.3617401307974949,0.4051439225388246,0.0,85000.0,3,0.0
4259,150002.53,17658.98,369.0,183.0,325.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.5936097457163425,0.4949472213029161,0.5831608466079327,0.5578515637000405,0.0,66000.0,6,0.0
4260,50869.97,6960.42,344.0,191.0,284.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4387448045125421,0.3824510040615859,0.3750446189254003,0.451280885852718,0.0,110000.0,0,1.0
4261,111215.46,13753.79,317.0,132.0,304.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,0.4435083251861057,0.533662863059807,0.4493698974743541,0.3917697142730557,1.0,63000.0,1,0.0
4262,97903.03,14074.14,315.0,173.0,290.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.694132964593626,0.6699873768727683,0.6196916078442686,0.7179875443299433,0.0,68000.0,0,1.0
4263,81364.52,14001.91,462.0,225.0,386.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.4129112293389015,0.4703396123777267,0.4366836000105129,0.3789850034822839,0.0,101000.0,1,0.0
4264,96216.51,14759.04,338.0,220.0,300.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.528747374267845,0.4901651397703719,0.5324675342495911,0.4328294867340629,1.0,58000.0,5,0.0
4265,107185.55,15279.4,242.0,129.0,234.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.5085927817269068,0.5168450638408874,0.5281995607512229,0.5730616473130731,0.0,62000.0,2,1.0
4268,104941.89,13484.54,205.0,96.0,196.0,1.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.3740658344000775,0.5196356437756962,0.6115862545582774,0.3760980225263711,0.0,68000.0,6,0.0
4269,98569.15,13881.77,321.0,155.0,300.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.4490976048281264,0.581069362917128,0.4428798705467856,0.5694552912093486,1.0,54000.0,2,0.0
4270,118941.29,13482.65,307.0,166.0,280.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.407646445959234,0.2834955553740891,0.5010113461125159,0.3354271807163836,0.0,68000.0,0,0.0
4271,66758.0,14604.86,219.0,143.0,206.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763185057962457,0.5442820467514122,0.5622443525216687,0.4414664650415096,0.0,60000.0,1,0.0
4272,96787.56,13055.71,292.0,132.0,279.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.6058542926938449,0.6093697873415178,0.6949945412776601,0.4858663887186161,0.0,52000.0,3,0.0
4273,99250.54,15234.15,254.0,125.0,224.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.5882161180094996,0.6415222007651822,0.4994981799957457,0.5611682933424447,0.0,96000.0,1,0.0
4274,105294.78,13669.92,362.0,144.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181400531034019,0.5700640435642609,0.6857513786392692,0.5204606508704422,0.0,69000.0,3,0.0
4276,110913.69,15531.47,291.0,132.0,270.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5143221976712671,0.6019732551797967,0.5329880604336173,0.5362685266869989,0.0,61000.0,2,0.0
4277,90246.28,13677.31,280.0,147.0,263.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4050136541125362,0.4738165687684819,0.5327803869547431,0.2387001665693759,0.0,69000.0,6,0.0
4278,63730.92,7491.22,213.0,116.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4184303080737552,0.3830989853308762,0.510417587454016,0.4041220249464527,0.0,98000.0,6,1.0
4280,73658.84,14131.26,378.0,162.0,335.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.3573960916440705,0.48606767311123,0.2840533956531724,0.2724330172018139,0.0,81000.0,0,0.0
4281,90447.91,12390.89,364.0,173.0,334.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.4610142397380577,0.4472980051134279,0.4106602345426289,0.418315111116213,0.0,84000.0,6,0.0
4282,113068.24,18102.38,218.0,86.0,204.0,2.0,1.0,1.0,15499.21,5.0,7.0,1.0,0.0,0.5354318466987739,0.6296233671504874,0.5443715206249704,0.5456549210824725,0.0,75000.0,2,1.0
4283,49700.88,8732.02,297.0,146.0,255.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.5349665592584497,0.5766419920427167,0.5121667274673686,0.56542159541592,0.0,93000.0,1,0.0
4284,108005.31,12471.59,293.0,149.0,221.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.4717506559879881,0.4627259092342064,0.5869686885177133,0.62232987836679,0.0,106000.0,2,0.0
4285,71530.1,11752.25,247.0,145.0,212.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.5042177229369431,0.4856291065600006,0.6190828033340139,0.3511924678007347,0.0,89000.0,2,0.0
4286,71867.3,9733.8,267.0,153.0,214.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.4248937728649329,0.41444590599293,0.4324630442732032,0.3777489096550029,0.0,55000.0,3,0.0
4289,77680.33,11474.31,316.0,140.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3629012559754208,0.2860490139823015,0.4128607225349454,0.5870200737442519,1.0,91000.0,3,0.0
4290,75879.72,15172.36,196.0,118.0,185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123708610585132,0.6722214373642105,0.4768542909361764,0.5276314331193211,1.0,64000.0,2,0.0
4291,106774.96,12818.12,264.0,159.0,234.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5682191780895395,0.5612226144731485,0.5367237681250242,0.6346234875221761,0.0,83000.0,4,0.0
4292,100981.34,13866.33,371.0,210.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6173980083279932,0.5865149117392311,0.5983604742181405,0.504233401375182,0.0,61000.0,0,0.0
4293,89486.05,12768.75,306.0,158.0,302.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5974469361438314,0.5906696160169945,0.6792412423517503,0.7196594121820782,0.0,65000.0,5,0.0
4294,83668.22,13981.72,281.0,153.0,250.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.5285005630876946,0.4519714209936304,0.5042517096990756,0.5634186152066895,0.0,102000.0,4,0.0
4295,76032.09,10835.29,231.0,140.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231143831299921,0.3705514578838971,0.3837926993637853,0.303367804991491,0.0,66000.0,1,0.0
4296,120804.2,16503.11,345.0,174.0,301.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.3786257284690658,0.4051290859660569,0.3160597881454759,0.2692630008584981,1.0,80000.0,4,0.0
4297,77070.87,9590.78,232.0,114.0,182.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.4730393147871163,0.5506151540842009,0.5062100758291112,0.3862153661660134,1.0,65000.0,6,0.0
4298,103807.33,9944.8,305.0,123.0,281.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.2636189497275933,0.1797648500408525,0.3315209473601705,0.2184810103690883,1.0,71000.0,5,0.0
4299,81862.39,16180.09,266.0,153.0,241.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.558555967400615,0.5007418660971925,0.5452745054942926,0.4970101143680088,0.0,104000.0,6,0.0
4300,118005.87,11529.8,207.0,58.0,173.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.4819739545972765,0.5181937827448135,0.5392101297050709,0.4788765545452552,0.0,80000.0,3,0.0
4301,46684.73,13039.14,182.0,107.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6514030789050057,0.5867321016352854,0.5551068800489446,0.5902922139276365,0.0,41000.0,6,0.0
4302,85595.34,11341.75,282.0,145.0,276.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6697250130692094,0.6749102932562813,0.6770526700305175,0.6552373579507895,0.0,76000.0,5,0.0
4303,78849.87,9752.78,428.0,200.0,402.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.3804447292338392,0.4486153855163082,0.3425230740652322,0.3766997008926651,1.0,70000.0,0,0.0
4304,84956.61,11692.88,269.0,181.0,249.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.4341701388362897,0.4370140884493342,0.6078092031544431,0.410167906358899,0.0,59000.0,5,0.0
4305,123085.05,13529.34,304.0,151.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5596056435264775,0.6165075217263764,0.5044317656488692,0.6300978911505205,0.0,73000.0,6,0.0
4306,72108.72,8586.87,220.0,116.0,210.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4744552549583207,0.418274777821896,0.4922190053499014,0.4158601124964696,0.0,109000.0,1,0.0
4307,97615.97,11760.47,287.0,162.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4416244767675358,0.4897804092388756,0.3089309800196786,0.4187077561012753,0.0,57000.0,6,0.0
4308,53734.53,7518.04,273.0,196.0,242.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.5945209666043884,0.6200067723444461,0.7142127486501108,0.5787071265269499,0.0,70000.0,0,0.0
4309,113188.88,12722.96,270.0,166.0,268.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5443818207862737,0.6314945547896513,0.4428132496815893,0.5213526168473468,1.0,74000.0,2,0.0
4310,137336.49,19626.32,379.0,163.0,366.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.4208839276279469,0.4741170590407066,0.5061683531786588,0.4244439433915625,0.0,79000.0,2,0.0
4311,95498.38,14152.95,440.0,218.0,386.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5713268885188535,0.3889182559572628,0.6292215393916487,0.6060190215709559,0.0,72000.0,4,0.0
4313,87775.17,13017.07,313.0,179.0,301.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.657283412258643,0.5588029373062932,0.5831021934720916,0.6633001362945852,0.0,74000.0,4,0.0
4314,106836.04,17297.58,424.0,193.0,352.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.6744990334164248,0.6883282488846756,0.6802928646305538,0.6623500489863672,1.0,63000.0,2,0.0
4315,99043.63,11981.05,408.0,198.0,375.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4713407095920886,0.5362382886011504,0.4011223129840202,0.5203449549283827,0.0,81000.0,4,0.0
4317,102372.15,13589.78,292.0,131.0,289.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.5779716393695762,0.6087994250073289,0.6119487674544615,0.4938856132357238,0.0,66000.0,4,0.0
4318,99991.64,12727.9,291.0,139.0,288.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5597084242425429,0.6483383533342206,0.621502045451407,0.536754912943759,0.0,66000.0,1,0.0
4319,129306.14,14804.75,342.0,181.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2909289456467802,0.3164221474195322,0.2915359607967301,0.3627399186612382,1.0,73000.0,4,0.0
4320,95041.96,9188.46,331.0,182.0,285.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.4396437382847685,0.5254873443175552,0.3735861319643335,0.4693216558635433,0.0,69000.0,4,0.0
4321,49357.15,8543.07,320.0,137.0,281.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.3362491265036967,0.3565001499964967,0.3124398147051267,0.4042307295772624,1.0,36000.0,0,0.0
4323,105268.65,12089.09,265.0,108.0,212.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.5873007734076579,0.6423275720280884,0.4792459049693845,0.5089430285961586,1.0,76000.0,5,0.0
4324,133894.76,16787.4,273.0,135.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4633336211650525,0.5447710808270597,0.4602855067188664,0.4989821628392928,0.0,66000.0,0,1.0
4325,74019.48,10360.5,305.0,144.0,294.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.5358998760690912,0.5951533107183117,0.7231265639077474,0.5392557774221657,0.0,65000.0,4,0.0
4326,110909.56,17578.3,232.0,122.0,222.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.5225153704877817,0.6161111381217125,0.4965755012495538,0.3840303429923238,0.0,82000.0,0,0.0
4327,83860.78,11272.54,218.0,130.0,166.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.4305305252120303,0.3956164514372057,0.5358480916857934,0.3820535736184468,0.0,72000.0,3,0.0
4328,96589.39,15401.9,345.0,174.0,338.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.3975554209391461,0.3677090415126363,0.423450424380048,0.3359868635726764,1.0,106000.0,0,0.0
4329,133410.18,14864.05,296.0,109.0,293.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.6091471491732742,0.5170164583588834,0.5802624571203939,0.529449538661418,0.0,63000.0,6,0.0
4330,116730.98,17629.86,277.0,146.0,275.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.3378240611458676,0.5093091078125711,0.4445582866058711,0.3774056193824656,0.0,100000.0,2,0.0
4331,113383.14,18323.56,361.0,175.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3546018672743571,0.4193258864218302,0.4217434814113239,0.3213201128634609,0.0,61000.0,6,0.0
4332,106751.88,13206.96,295.0,182.0,240.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7679541131849635,0.7538383356260421,0.6212870066624361,0.8465370118596709,0.0,75000.0,2,0.0
4333,105387.8,15176.15,281.0,104.0,256.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.5482501269368583,0.5382518418566525,0.4756726387628559,0.5574051478026845,0.0,69000.0,6,0.0
4334,85333.48,12140.17,322.0,154.0,257.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.4115952590562733,0.5048155288541292,0.3586195842572868,0.4541688418178614,0.0,70000.0,6,0.0
4335,68398.89,7985.62,411.0,196.0,377.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4850576692622997,0.5204577994440748,0.5154243132765715,0.550999090117197,0.0,65000.0,1,0.0
4336,66502.15,14089.06,245.0,100.0,220.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3517089883121279,0.3567646414515658,0.4558773739698882,0.3724097395943063,0.0,65000.0,3,0.0
4337,88171.64,12035.86,346.0,173.0,296.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6836216672215325,0.5781782141948358,0.5805568636952714,0.6302039007446599,0.0,94000.0,2,0.0
4338,108585.82,15393.72,254.0,108.0,241.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.312292395334138,0.4690609257878951,0.3047670228469188,0.2707336830009088,1.0,82000.0,3,0.0
4339,84689.36,10037.35,317.0,143.0,292.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.5830875992354485,0.5612539935321054,0.5945160807512363,0.5321052840373137,0.0,85000.0,2,0.0
4340,149387.76,19030.34,188.0,84.0,181.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.418346087473959,0.4770106388579511,0.4481606644979287,0.3760603544100359,1.0,90000.0,2,0.0
4341,105288.73,13655.88,169.0,108.0,160.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.7064597542004845,0.5646408142864521,0.593169930614063,0.7000291941456033,1.0,49000.0,6,0.0
4342,119789.48,14221.84,289.0,127.0,247.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,0.5983106149103217,0.6205039972833981,0.5295679819300877,0.5349757138285921,0.0,100000.0,1,0.0
4343,87259.38,11235.76,221.0,154.0,217.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.4782926161443167,0.4870179507300622,0.5269093390527327,0.4148739624026458,0.0,36000.0,5,0.0
4344,75923.17,11275.6,284.0,149.0,261.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.4964323649749637,0.3480901984922372,0.6291021669437306,0.5406215606386205,0.0,82000.0,6,0.0
4345,93641.59,13761.78,337.0,189.0,283.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5235044456786475,0.6068372304761595,0.6361168448424821,0.4771443085172752,0.0,81000.0,1,0.0
4347,82863.86,13190.15,288.0,145.0,224.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5863183569960113,0.5935095464980243,0.5847391376773984,0.6212054724948881,1.0,90000.0,5,0.0
4349,64750.97,11014.67,317.0,158.0,277.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.6674764457447835,0.5904804689305151,0.6499704741401238,0.5594651035079293,0.0,79000.0,3,0.0
4350,67147.15,10895.28,247.0,118.0,243.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3536559162070952,0.3277954522926214,0.3727307493773241,0.48959397997021037,1.0,73000.0,6,0.0
4351,81516.15,12799.77,315.0,181.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511301611905647,0.573724119677365,0.6112327985479732,0.5440287985670677,0.0,102000.0,6,0.0
4352,32455.27,8637.45,249.0,82.0,207.0,1.0,0.0,1.0,3013.62,1.0,0.0,0.0,0.0,0.4835895911867205,0.5011269265884262,0.5664720128277488,0.5142120069980693,0.0,66000.0,6,0.0
4353,99006.7,9772.79,207.0,107.0,180.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.658183655631326,0.6225690548370943,0.5799934655740363,0.5950308769234957,0.0,49000.0,6,0.0
4354,113589.75,18516.63,320.0,127.0,319.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,0.5427650269497283,0.6050897990075844,0.5727575008925087,0.48959397997021037,0.0,77000.0,0,0.0
4355,122678.71,14224.24,320.0,185.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4007155245359076,0.4770676457677496,0.4443467118965986,0.465616359775999,0.0,65000.0,2,0.0
4356,79727.73,12498.84,295.0,155.0,276.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3908572484077044,0.4549229586590308,0.5601155812316752,0.4906134835563777,1.0,89000.0,3,0.0
4357,98790.07,15512.63,316.0,120.0,280.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5805039553852155,0.4901638318176902,0.5847164899081373,0.6232843257836249,0.0,74000.0,1,1.0
4358,77114.08,13606.14,335.0,157.0,327.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.5088987650691182,0.6142662254800467,0.3683930875158275,0.4348614096762177,0.0,72000.0,2,0.0
4359,54383.8,11364.34,258.0,160.0,240.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.4706912819936347,0.4587141235252853,0.4532058520742891,0.479553141682792,0.0,53000.0,6,0.0
4360,101252.27,10764.46,221.0,116.0,212.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.2188030451055297,0.2960713880955192,0.1882714353870758,0.1931608682727461,1.0,106000.0,3,0.0
4361,93102.34,12573.25,439.0,185.0,395.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.4411841303305297,0.2957073620372377,0.439466525290397,0.4244024707846504,0.0,64000.0,1,0.0
4362,95744.85,11637.43,242.0,163.0,230.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.687322297295811,0.6355708407957077,0.4804228957145097,0.738301022850699,0.0,48000.0,5,0.0
4363,86699.26,9265.28,175.0,86.0,138.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5169754560332297,0.6141876018191602,0.436844937618709,0.4375137510340507,0.0,80000.0,1,0.0
4364,108529.45,11461.0,307.0,185.0,267.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4996430553796241,0.3867111353054877,0.5211044525256936,0.4536497123559777,0.0,70000.0,4,0.0
4365,122569.85,13897.58,369.0,181.0,343.0,2.0,1.0,1.0,11321.31,0.0,0.0,0.0,0.0,0.4229936398413094,0.4875930358448713,0.4391280467041707,0.3797456471788162,1.0,101000.0,5,0.0
4366,104879.03,12722.48,305.0,169.0,286.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4081407353144392,0.4941244675511159,0.4886272435717155,0.3631720689787007,1.0,99000.0,0,0.0
4367,86224.97,11079.32,264.0,150.0,237.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.4712112090526749,0.4653440434072108,0.5496117327810499,0.4070155116799726,0.0,91000.0,6,0.0
4368,85654.72,9993.84,272.0,135.0,218.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4903104621514906,0.4360256969545992,0.6433364954378127,0.4612245905686142,0.0,73000.0,4,0.0
4369,109724.06,16578.11,278.0,98.0,266.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5579608584905275,0.5849678103875373,0.6776086524633835,0.5065201963994173,0.0,57000.0,1,0.0
4370,69952.52,16023.3,291.0,145.0,271.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.535835559955682,0.4765558507219818,0.4387715859848744,0.4631167837071784,0.0,69000.0,0,0.0
4371,100923.81,10160.27,344.0,169.0,324.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.4571474929720799,0.4466664983893648,0.4886352424350405,0.4510788746524971,0.0,36000.0,2,0.0
4372,95042.77,13306.31,277.0,129.0,276.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4846343783601038,0.5179163643672808,0.4685138008551875,0.5349020833410482,1.0,64000.0,5,0.0
4374,77345.16,14091.0,155.0,82.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6354855206047283,0.6408170552862026,0.6121391329028472,0.6177964989369829,0.0,39000.0,1,0.0
4375,110344.92,13485.64,295.0,157.0,230.0,2.0,1.0,1.0,11111.94,1.0,4.0,0.0,1.0,0.3871889108171764,0.5176692913459869,0.5195280770953219,0.4006032279439011,1.0,67000.0,2,0.0
4376,102297.94,14768.97,149.0,123.0,126.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.6893427955434714,0.7316887938040987,0.6853022109035416,0.6997749575599542,0.0,79000.0,4,1.0
4377,87710.2,11107.76,310.0,154.0,292.0,2.0,0.0,1.0,7015.3,2.0,2.0,0.0,0.0,0.3853295521415331,0.3893540988262927,0.3925837720622827,0.4482837683220715,1.0,85000.0,0,0.0
4378,74799.27,12339.35,353.0,193.0,320.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.4476596920769024,0.5140329148554725,0.4402300657203487,0.4725935418593135,0.0,65000.0,6,0.0
4380,70963.49,15988.47,293.0,129.0,292.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.5018597254898264,0.3864790920297855,0.5987965972462267,0.5376133480094976,0.0,53000.0,2,0.0
4381,3664.49,9215.5,449.0,224.0,424.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.3225956599609752,0.3273996709494195,0.3529468618619777,0.2816063048374267,0.0,66000.0,3,0.0
4382,96654.17,11189.36,303.0,159.0,286.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5221112255472922,0.5011426488804334,0.5443783148506149,0.40997085860895,0.0,93000.0,0,0.0
4383,84196.44,11133.88,224.0,134.0,223.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.5810135972556226,0.6910204824674789,0.5248070769237182,0.4802768659856353,0.0,105000.0,1,0.0
4385,124523.93,14188.53,300.0,174.0,299.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3017293536604237,0.3989768543018193,0.2485968627948107,0.48959397997021037,0.0,43000.0,6,0.0
4386,99905.46,17923.56,228.0,129.0,199.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.5346432740097454,0.5704939934249111,0.6029137797713026,0.5422522739287313,0.0,83000.0,3,0.0
4387,77338.45,12062.16,252.0,115.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7138210002239816,0.5834193433427041,0.6130423911837592,0.6886870551805411,0.0,82000.0,4,0.0
4388,83849.51,9495.8,274.0,168.0,254.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.5669855636366057,0.5011294996087567,0.507882537568378,0.4981093926312849,1.0,87000.0,6,0.0
4389,69402.07,14430.45,280.0,157.0,245.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.6028150086393786,0.5512870402238134,0.56231079706081,0.5533535779261275,1.0,73000.0,6,0.0
4390,79015.04,11557.84,243.0,125.0,225.0,2.0,0.0,1.0,8280.64,2.0,0.0,1.0,0.0,0.4678458608425476,0.4277101147946849,0.4712591705017256,0.362099725644006,0.0,58000.0,6,1.0
4392,107805.35,15798.02,408.0,218.0,387.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.5929842406650936,0.6141176307394687,0.5566626388235597,0.5363860373123259,1.0,81000.0,6,0.0
4393,103542.47,13019.21,281.0,145.0,263.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.683712785781374,0.8444252919228158,0.6772642174040382,0.7050421895594677,0.0,86000.0,1,0.0
4394,96730.02,13536.6,320.0,140.0,280.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5646255352860017,0.6113911783152676,0.5879947736428155,0.5077431379735196,0.0,102000.0,4,0.0
4395,76212.45,9533.34,341.0,190.0,316.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3836657900588148,0.369190266739157,0.3824710969098291,0.3544369471898773,0.0,80000.0,2,0.0
4396,53892.84,11306.76,310.0,173.0,296.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.4017772152324529,0.2661695775317561,0.2759730938282027,0.506174435404243,0.0,54000.0,0,0.0
